TIME,FLUX,FLUX_ERR,CADENCENO,MOM_CENTR1,MOM_CENTR2,QUALITY
1355.240724336505,24619.365,18.852737,92006,664.0378446634603,338.9103683935533,0
1355.242113202146,24610.803,18.846832,92007,664.0309556790118,338.9019282102979,0
1355.2435020677867,24621.828,18.845276,92008,664.0377387828801,338.90872386405744,0
1355.2448909333684,24641.742,18.862997,92009,664.0300586057666,338.90732234438576,0
1355.2462797990088,24646.002,18.855532,92010,664.0328109180742,338.91153156854864,0
1355.2476686646487,24611.174,18.844164,92011,664.0317667460795,338.9022171368684,0
1355.2490575302895,24603.762,18.842918,92012,664.0376223496294,338.9089484792919,0
1355.2504463959303,24614.75,18.842484,92013,664.0311203890732,338.90603023218773,0
1355.2518352615116,24624.84,18.847124,92014,664.0366660117348,338.9102886784627,0
1355.253224127152,24623.977,18.84441,92015,664.0337693345324,338.90481613472303,0
1355.2546129927928,24605.121,18.847921,92016,664.0342249163909,338.90985460373054,0
1355.2560018584336,24592.39,18.845278,92017,664.0352162249968,338.90688331913435,0
1355.2573907241326,24664.44,18.857903,92018,664.0359089774179,338.9048475639823,0
1355.258779589772,24627.816,18.853317,92019,664.0347075610875,338.90970850917284,0
1355.260168455412,24618.508,18.844616,92020,664.0322808501746,338.91072478082225,0
1355.2615573210528,24641.324,18.857594,92021,664.0308108157046,338.90431299350837,0
1355.2629461866939,24619.666,18.847418,92022,664.0380217320755,338.9047754209839,0
1355.2643350523922,24630.803,18.855303,92023,664.0304028266804,338.90387651701633,0
1355.2657239180317,24642.25,18.855036,92024,664.0361451728954,338.912062003749,0
1355.2671127836725,24612.213,18.848848,92025,664.0414962899149,338.91328347379357,0
1355.2685016493715,24609.21,18.847843,92026,664.0346509341201,338.910957112939,0
1355.2698905150119,24609.951,18.849066,92027,664.0183290409216,338.9003180915403,0
1355.27127938071,24623.154,18.850698,92028,664.0372162641132,338.91618661092775,0
1355.2726682463503,24592.574,18.846243,92029,664.0392987949166,338.90660523108966,0
1355.2740571120494,24602.148,18.839493,92030,664.0338080951352,338.9030819957745,0
1355.2754459776902,24571.207,18.826944,92031,664.0305156746847,338.90348279802976,0
1355.2768348433879,24578.867,18.826618,92032,664.0298190006754,338.9034425434062,0
1355.278223709086,24596.285,18.848335,92033,664.0396468669809,338.9047741069076,0
1355.2796125747268,24577.215,18.833525,92034,664.03194535565,338.90295508110125,0
1355.2810014404258,24590.717,18.842552,92035,664.0298482859494,338.9047549910976,0
1355.2823903061249,24570.76,18.836199,92036,664.032883171753,338.9078816181677,0
1355.2837791718225,24577.902,18.833456,92037,664.0374093827762,338.9032699473417,0
1355.285168037521,24590.615,18.840803,92038,664.031002569626,338.90702914366256,0
1355.2865569032201,24594.195,18.839891,92039,664.0311116818166,338.9041896299925,0
1355.2879457689182,24589.318,18.832727,92040,664.0307379280426,338.90342851086785,0
1355.2893346346173,24572.945,18.840471,92041,664.0469676016843,338.92137826854037,0
1355.2907235003158,24577.047,18.826868,92042,664.026086329987,338.8982306880016,0
1355.292112366014,24561.959,18.828468,92043,664.0297134432626,338.90409051531014,0
1355.2935012317132,24565.201,18.835009,92044,664.0208007861338,338.903714266123,0
1355.2948900974116,24596.213,18.838507,92045,664.0426836002325,338.9125423007971,0
1355.2962789631683,24574.582,18.841574,92046,664.0339443538155,338.9053404408961,0
1355.2976678288665,24609.889,18.847527,92047,664.0263985427135,338.89289212889184,0
1355.2990566945655,24570.982,18.83459,92048,664.0427044469262,338.9243949621851,0
1355.3004455603227,24585.316,18.838968,92049,664.0293034560966,338.90620251713915,0
1355.3018344260213,24632.404,18.850363,92050,664.0356395695552,338.9016304695139,0
1355.3032232917194,24624.676,18.857388,92051,664.037512149537,338.908354887548,0
1355.3046121574762,24634.162,18.848938,92052,664.036332245941,338.9105816595195,0
1355.3060010231743,24580.838,18.839565,92053,664.0304621869593,338.9018350383432,0
1355.3073898889315,24663.457,18.856686,92054,664.0384382022828,338.9220254517366,0
1355.3087787546888,24622.396,18.842722,92055,664.022182027024,338.89350048874076,0
1355.3101676203873,24621.434,18.848877,92056,664.0342980239574,338.90912758627786,0
1355.3115564861437,24609.127,18.852356,92057,664.0352623067456,338.90516076514206,0
1355.3129453519005,24604.254,18.848103,92058,664.0322307128876,338.9099970438395,0
1355.3143342175995,24588.176,18.838558,92059,664.0308120284496,338.90257169050744,0
1355.3157230833558,24635.574,18.859924,92060,664.0267583253129,338.90650853693097,0
1355.3171119491126,24636.895,18.856209,92061,664.0324907078943,338.9112691816549,0
1355.3185008148698,24606.867,18.85644,92062,664.026531139602,338.89068858519335,0
1355.3198896806261,24607.967,18.854136,92063,664.0438383058504,338.92022801322787,0
1355.3212785463834,24619.219,18.852156,92064,664.0313532834492,338.8946888051077,0
1355.3226674121402,24635.473,18.858887,92065,664.03692012421,338.9215360962308,0
1355.324056277896,24595.162,18.841566,92066,664.0326995742255,338.89772745442144,0
1355.3254451436533,24630.832,18.857685,92067,664.0327695761567,338.90781618582474,0
1355.3268340094105,24614.623,18.852013,92068,664.0313580249295,338.9049008900848,0
1355.3282228751677,24604.824,18.850353,92069,664.0318710506316,338.9043260379723,0
1355.3296117409245,24614.592,18.851374,92070,664.0341529199982,338.90987348426404,0
1355.3310006067386,24642.367,18.85495,92071,664.0281877065148,338.90734809720374,0
1355.333778338253,24609.771,18.85288,92073,664.0265298128605,338.9001947635263,0
1355.3351672040676,24636.137,18.850933,92074,664.0332882148261,338.90896988876926,0
1355.3365560698244,24662.305,18.863724,92075,664.0264035889314,338.90259976843635,0
1355.3379449355807,24607.67,18.847584,92076,664.03264226958,338.90377107833626,0
1355.3393338013962,24650.287,18.85526,92077,664.0322369842928,338.9052569211206,0
1355.3407226671534,24617.203,18.85194,92078,664.0321945609691,338.9011531785291,0
1355.3421115329675,24644.668,18.857069,92079,664.0327038839306,338.9079713110661,0
1355.3435003987825,24598.137,18.844992,92080,664.0287391573376,338.8952637848287,0
1355.3448892645397,24606.422,18.838776,92081,664.0379995718092,338.91716453072786,0
1355.3462781303551,24641.988,18.859097,92082,664.0284998182201,338.9098983681321,0
1355.3476669961706,24635.338,18.862501,92083,664.031996198902,338.8958512529698,0
1355.3490558619264,24674.865,18.859295,92084,664.0332035205777,338.9092827937158,0
1355.350444727741,24638.082,18.851227,92085,664.0317409537266,338.90159758250604,0
1355.3518335935564,24609.445,18.84566,92086,664.0347985377525,338.90673573736336,0
1355.353222459372,24652.156,18.858606,92087,664.0296044228005,338.91268686831677,0
1355.3546113251869,24625.291,18.850645,92088,664.0314357670137,338.9018967798771,0
1355.356000191001,24612.855,18.844929,92089,664.0312445050967,338.90578578859703,0
1355.3573890568164,24608.713,18.85563,92090,664.0289688074846,338.8990321601293,0
1355.3587779226318,24622.172,18.859844,92091,664.0362863606699,338.91383683639503,0
1355.3601667884468,24630.719,18.847288,92092,664.0248196930038,338.9015848922279,0
1355.3615556542613,24633.842,18.856066,92093,664.0376767340957,338.9053053600987,0
1355.3629445200763,24658.918,18.865734,92094,664.0313752834662,338.9003875127962,0
1355.3643333858918,24661.611,18.863705,92095,664.031735813558,338.91125202898604,0
1355.3657222517072,24615.566,18.846327,92096,664.0312121929022,338.90684557572973,0
1355.3671111175213,24649.766,18.84957,92097,664.0312464732662,338.9016525996067,0
1355.368499983394,24620.758,18.845312,92098,664.0221825856048,338.8950623009868,0
1355.3698888492095,24621.314,18.857466,92099,664.0413805023506,338.91482747581,0
1355.371277715025,24611.879,18.852472,92100,664.0312733616254,338.90559882849686,0
1355.3726665808986,24643.748,18.86101,92101,664.0333160951783,338.90183134952514,0
1355.3740554467126,24620.656,18.856302,92102,664.0278289685606,338.9013904282966,0
1355.3754443125858,24629.246,18.85306,92103,664.0342822850201,338.91702715420126,0
1355.3768331784013,24608.26,18.855768,92104,664.0293658483744,338.89243784557954,0
1355.378222044274,24616.658,18.842392,92105,664.0277931070519,338.9093473737196,0
1355.3796109100895,24642.736,18.860117,92106,664.0258382618604,338.8995960488067,0
1355.3809997759627,24646.23,18.855803,92107,664.0381699397615,338.9107935946537,0
1355.3823886417772,24645.602,18.852224,92108,664.0319208859036,338.9064046544753,0
1355.3837775076508,24641.299,18.855572,92109,664.0280156440288,338.90148564029676,0
1355.385166373524,24656.566,18.868027,92110,664.0350487776027,338.9028039889835,0
1355.3865552393972,24639.133,18.85432,92111,664.0353094359085,338.91479560491916,0
1355.3879441052118,24616.746,18.851967,92112,664.0313697156582,338.90951175669875,0
1355.3893329710854,24584.217,18.837376,92113,664.0270382638146,338.89575283194637,0
1355.390721836959,24630.133,18.855282,92114,664.0293202405767,338.903277854495,0
1355.3921107028323,24617.557,18.85394,92115,664.030189393922,338.8993578230121,0
1355.393499568705,24586.287,18.854832,92116,664.0349990725167,338.9055855845502,0
1355.396277300451,24624.637,18.853483,92118,664.0367928603736,338.9043730126101,0
1355.3976661663246,24598.871,18.844126,92119,664.0267223191345,338.9036746601617,0
1355.3990550321982,24633.664,18.857616,92120,664.0314910716854,338.90117255020175,0
1355.4004438980714,24658.223,18.854319,92121,664.0334935217497,338.9037544457825,0
1355.4018327639442,24626.023,18.847374,92122,664.0272655768005,338.9080319946195,0
1355.4032216298756,24628.959,18.851118,92123,664.0217816045655,338.8966576759513,0
1355.4046104957492,24615.086,18.851072,92124,664.0394935736159,338.9177697985392,0
1355.405999361622,24616.674,18.854813,92125,664.0326867389733,338.9059901907826,0
1355.4073882274952,24594.023,18.841776,92126,664.0353155363305,338.9006589711718,0
1355.408777093427,24614.205,18.844706,92127,664.0301258829395,338.9108155868072,0
1355.4101659592998,24613.6,18.851055,92128,664.0290065952291,338.90351843083084,0
1355.4115548252316,24637.574,18.857464,92129,664.0217997104471,338.8934056411933,0
1355.4129436911048,24598.496,18.849041,92130,664.0370994104983,338.90744038242104,0
1355.4143325570353,24658.709,18.861443,92131,664.0316648226682,338.9062706714965,0
1355.415721422909,24617.135,18.846436,92132,664.0348423064522,338.9067448517354,0
1355.4171102888408,24606.525,18.844433,92133,664.0285344284218,338.90295847788,0
1355.4184991547145,24612.248,18.849878,92134,664.0236659348985,338.9031935256365,0
1355.4198880206459,24622.654,18.850561,92135,664.0349275025649,338.90396088027836,0
1355.4212768865764,24597.932,18.846966,92136,664.0312684476753,338.907022775833,0
1355.42266575245,24629.887,18.858288,92137,664.0307341741799,338.9032337582838,0
1355.424054618382,24614.375,18.85139,92138,664.0333905705041,338.90420806566135,0
1355.4268323502442,24596.307,18.8483,92140,664.032458333257,338.9006358909789,0
1355.428221216117,24634.46,18.855804,92141,664.0283013941954,338.9011038428364,0
1355.4296100820488,24624.537,18.851688,92142,664.0294800612774,338.9025165138625,0
1355.4309989479807,24635.295,18.849802,92143,664.0312808259686,338.90964330469296,0
1355.4323878139112,24592.863,18.838488,92144,664.02735426291,338.8958999226059,0
1355.4337766798426,24626.479,18.85002,92145,664.0272580838748,338.8983817178106,0
1355.4351655457745,24595.268,18.841722,92146,664.041061142569,338.91352977044534,0
1355.4365544117063,24612.521,18.843132,92147,664.0313362714633,338.9131294376773,0
1355.4379432776382,24624.377,18.84893,92148,664.0235815904451,338.89517136761395,0
1355.4393321436269,24596.701,18.852482,92149,664.042379568893,338.91460255858954,0
1355.4407210095578,24614.236,18.847721,92150,664.0277859910324,338.8982251169158,0
1355.4421098754897,24642.672,18.854492,92151,664.0267536254095,338.9054274004995,0
1355.4434987414215,24592.572,18.853436,92152,664.0277268038866,338.9009499244419,0
1355.444887607353,24634.53,18.84969,92153,664.0286760192193,338.9071457549036,0
1355.4462764733416,24593.166,18.845552,92154,664.0311687467953,338.90398078331344,0
1355.4476653392735,24622.854,18.849873,92155,664.0322064322887,338.9100871701687,0
1355.4490542052054,24577.768,18.842165,92156,664.0282618951238,338.89625959430805,0
1355.450443071195,24598.94,18.841465,92157,664.0365111249232,338.89908170952367,0
1355.451831937126,24605.545,18.845146,92158,664.0292789108895,338.905581574527,0
1355.4532208031155,24645.988,18.860422,92159,664.0257713346848,338.9016567521632,0
1355.4546096690474,24633.06,18.852736,92160,664.0290592770284,338.8990749049879,0
1355.4559985350375,24596.61,18.832945,92161,664.0327299029351,338.9130339531063,0
1355.4573874009684,24677.434,18.86021,92162,664.0269944062967,338.8999989646797,0
1355.458776266958,24639.002,18.851513,92163,664.0239333720309,338.8932959453689,0
1355.4601651329472,24633.04,18.85495,92164,664.0380648198426,338.90470648789045,0
1355.461553998879,24632.818,18.851564,92165,664.0236105826683,338.90331531633507,0
1355.462942864869,24606.111,18.844446,92166,664.0261570244697,338.90731132079657,0
1355.4643317308578,24625.271,18.859783,92167,664.0320655749331,338.90572986631577,0
1355.4657205968474,24629.81,18.861177,92168,664.0322572391531,338.8999146605626,0
1355.4671094627793,24633.83,18.85265,92169,664.0378978208548,338.90904442462596,0
1355.4684983287684,24652.357,18.857254,92170,664.017780000613,338.89443551857516,0
1355.4698871947585,24626.994,18.851604,92171,664.0324196584743,338.9064899789509,0
1355.471276060748,24605.861,18.844866,92172,664.0287840893975,338.90082324557005,0
1355.4726649267373,24614.152,18.847622,92173,664.0230423182944,338.89854183090335,0
1355.4740537927273,24596.385,18.843191,92174,664.0433070528654,338.90855938626316,0
1355.475442658717,24635.67,18.856043,92175,664.0230960231871,338.9061499784989,0
1355.476831524707,24591.445,18.84704,92176,664.0332742774019,338.89577409518085,0
1355.4782203906966,24590.012,18.83868,92177,664.0303333918681,338.9062454100108,0
1355.4796092566858,24635.27,18.852335,92178,664.0292513832923,338.9031484788774,0
1355.480998122734,24641.111,18.862917,92179,664.030520222759,338.90227384347304,0
1355.4823869887236,24629.672,18.851559,92180,664.0277233620112,338.9035663731697,0
1355.4837758547128,24596.791,18.846022,92181,664.0311557143905,338.90212669736337,0
1355.4851647207024,24626.152,18.856613,92182,664.0355821608341,338.91070492775987,0
1355.4865535867498,24637.264,18.849958,92183,664.0262496776767,338.9018577737193,0
1355.4879424527398,24596.49,18.840431,92184,664.0271890459654,338.90337833035784,0
1355.48933131873,24637.422,18.86434,92185,664.0303237891152,338.90448701608636,0
1355.4907201847777,24605.83,18.849907,92186,664.0290589528576,338.8994505755476,0
1355.4921090507669,24630.205,18.853806,92187,664.0358667521112,338.9048159460746,0
1355.4934979168147,24646.797,18.85083,92188,664.020263124845,338.8987556239855,0
1355.4948867828048,24621.414,18.853077,92189,664.0327295672644,338.90566547686035,0
1355.496275648853,24570.648,18.849018,92190,664.0314481821055,338.90226649157484,0
1355.4976645148422,24611.186,18.858555,92191,664.0274231164398,338.90556947022696,0
1355.49905338089,24590.63,18.844612,92192,664.031667588019,338.9079305877543,0
1355.5004422468792,24620.883,18.847536,92193,664.0222059545588,338.89928198483193,0
1355.5018311129274,24637.912,18.854052,92194,664.0261568356663,338.89232161273617,0
1355.5032199789753,24629.742,18.861925,92195,664.0426190596233,338.9181079194961,0
1355.5046088450222,24623.582,18.845482,92196,664.02054488131,338.8872611485957,0
1355.5059977110122,24620.943,18.854622,92197,664.0248647813884,338.9026296672542,0
1355.5073865770605,24646.145,18.860636,92198,664.0326880989352,338.90303460980084,0
1355.5087754431088,24617.637,18.845724,92199,664.0256788008238,338.9026361425185,0
1355.5101643091566,24646.79,18.860132,92200,664.0280727606985,338.89893819848123,0
1355.5115531752035,24604.695,18.847332,92201,664.0303129080542,338.9016080160044,0
1355.5129420412518,24599.793,18.844711,92202,664.0229922012951,338.9019721952118,0
1355.5143309073,24624.271,18.856674,92203,664.0292505202057,338.9005754872703,0
1355.5157197733483,24598.709,18.850128,92204,664.032589906331,338.9053301698633,0
1355.5171086393957,24613.91,18.84738,92205,664.0262427924096,338.90411524697197,0
1355.5184975054426,24631.879,18.846527,92206,664.0311422613838,338.9068715449458,0
1355.5198863714909,24618.055,18.859146,92207,664.0275392984869,338.9011032721157,0
1355.5212752375392,24561.955,18.838491,92208,664.0285588356614,338.90225945327967,0
1355.522664103586,24609.646,18.859774,92209,664.0289459374732,338.90476930067047,0
1355.5240529696339,24631.81,18.853004,92210,664.0292051771419,338.90048769543165,0
1355.5254418356822,24621.418,18.846296,92211,664.0290320344396,338.9044918535068,0
1355.5268307017886,24604.174,18.850231,92212,664.0300991071082,338.9022155401933,0
1355.528219567837,24624.494,18.85039,92213,664.0253637515442,338.90334599667494,0
1355.5296084338838,24632.428,18.853804,92214,664.0349598085118,338.90093599829703,0
1355.5309972999894,24628.322,18.849316,92215,664.0271726637932,338.9053230306294,0
1355.5323861660377,24636.693,18.859129,92216,664.0238622587605,338.89919473928364,0
1355.5337750320855,24624.166,18.856754,92217,664.0289761492814,338.9001157319787,0
1355.535163898192,24613.094,18.846327,92218,664.0287293589864,338.904934205898,0
1355.5365527642393,24636.072,18.858824,92219,664.0277221066101,338.90119976524915,0
1355.5379416303454,24599.264,18.840963,92220,664.0425152281776,338.8963753268558,0
1355.5393304963936,24620.494,18.836658,92221,663.9990323000239,338.8957896137473,0
1355.5407193624997,24635.807,18.851175,92222,664.0409570402713,338.9113094751592,0
1355.5421082286052,24641.39,18.857708,92223,664.0306110450326,338.90411242068564,0
1355.543497094653,24622.771,18.852589,92224,664.0254616555428,338.9048749762116,0
1355.5448859607595,24671.445,18.864983,92225,664.0373752773047,338.89856174838997,0
1355.546274826866,24626.89,18.849558,92226,664.0207293782543,338.9101763098163,0
1355.5476636929134,24612.918,18.843792,92227,664.028383763735,338.90070850702483,0
1355.5490525590194,24600.025,18.845535,92228,664.0242124471056,338.89743348993295,0
1355.550441425125,24626.262,18.856737,92229,664.0340290808575,338.90260175276916,0
1355.551830291231,24647.639,18.853306,92230,664.0228903268427,338.9043029309176,0
1355.5532191573375,24624.135,18.856943,92231,664.0320952095279,338.90888716830176,0
1355.5546080233858,24610.496,18.85004,92232,664.02862445559,338.89928946660285,0
1355.5559968894913,24655.908,18.861414,92233,664.0316375401845,338.8991390836647,0
1355.5573857555974,24597.889,18.839481,92234,664.0247415998012,338.90430310954844,0
1355.558774621703,24638.355,18.860207,92235,664.0354666918323,338.9043990739494,0
1355.5601634878094,24630.637,18.848787,92236,664.0267459622517,338.9016159744881,0
1355.5615523539154,24651.201,18.857428,92237,664.0285167405929,338.898757629898,0
1355.562941220021,24609.127,18.849543,92238,664.0269140124111,338.9048834309823,0
1355.5643300861857,24644.123,18.859154,92239,664.0255316447883,338.89459310146844,0
1355.5657189522917,24629.97,18.85336,92240,664.0279911800093,338.9001502385001,0
1355.5671078183982,24642.727,18.853184,92241,664.0299821613924,338.89943916476943,0
1355.5684966845042,24618.9,18.853407,92242,664.0222794692419,338.89711452299434,0
1355.5698855506093,24614.973,18.84565,92243,664.0319827304198,338.9003725432549,0
1355.571274416774,24605.37,18.84764,92244,664.0285841657349,338.90404195934474,0
1355.5726632828805,24641.838,18.858908,92245,664.0196773112754,338.89263094646043,0
1355.574052148987,24649.332,18.866535,92246,664.036202571953,338.90681654512576,0
1355.5754410151508,24605.832,18.845774,92247,664.0288995833388,338.906144525212,0
1355.576829881256,24613.594,18.851347,92248,664.0262495548964,338.9012198038304,0
1355.5782187473624,24617.09,18.852325,92249,664.0282781967841,338.89895264273963,0
1355.579607613527,24615.55,18.847584,92250,664.0317435552907,338.90379771294874,0
1355.580996479633,24628.623,18.851725,92251,664.0232964296071,338.896984139282,0
1355.5823853457969,24628.36,18.853148,92252,664.033034976272,338.9062219781072,0
1355.583774211903,24616.9,18.845057,92253,664.0262954402451,338.90388406432913,0
1355.5851630780676,24623.193,18.847387,92254,664.0272467230253,338.90058798101063,0
1355.586551944174,24603.518,18.848995,92255,664.0258585786414,338.89437613561273,0
1355.5879408103374,24610.467,18.848011,92256,664.0287625792614,338.90679159990054,0
1355.5893296765012,24627.002,18.855995,92257,664.0292010349631,338.89879171650136,0
1355.5907185426076,24600.037,18.849598,92258,664.0261505215938,338.9032611452372,0
1355.5921074087723,24640.99,18.85871,92259,664.0287079740715,338.9076535338862,0
1355.593496274937,24625.902,18.85109,92260,664.0249927483262,338.89486372464296,0
1355.5948851411003,24594.705,18.842234,92261,664.0324040408558,338.9030309887985,0
1355.5962740072646,24637.92,18.859327,92262,664.0175637502767,338.89222635987437,0
1355.597662873371,24617.227,18.84968,92263,664.033754998835,338.91092162324367,0
1355.5990517395358,24653.443,18.859957,92264,664.0270807718464,338.898953541692,0
1355.6004406057,24585.148,18.852331,92265,664.0283159513162,338.9014635226928,0
1355.6018294718633,24600.135,18.853552,92266,664.0244683462938,338.89797815664093,0
1355.603218338028,24629.404,18.856506,92267,664.0294906832,338.9066287475807,0
1355.6046072041927,24581.373,18.848347,92268,664.0272235682672,338.90267790364237,0
1355.6059960703565,24612.977,18.848192,92269,664.0313528615577,338.8967421277798,0
1355.6073849365207,24612.668,18.856312,92270,664.0267377657026,338.8977192882416,0
1355.6087738026845,24627.73,18.852917,92271,664.0231110348651,338.9006277839202,0
1355.6101626688492,24621.059,18.852362,92272,664.0334061326432,338.91284000506437,0
1355.6115515350139,24626.523,18.850163,92273,664.0261356061966,338.8909229118026,0
1355.6129404012363,24622.732,18.852943,92274,664.0284961257505,338.9140432076921,0
1355.6143292674,24602.213,18.84613,92275,664.0225699115333,338.9001738778497,0
1355.6157181335643,24627.318,18.851603,92276,664.0269663501546,338.891738306761,0
1355.617106999729,24611.43,18.841465,92277,664.0264651176177,338.90495087671627,0
1355.618495865952,24577.562,18.841269,92278,664.0344159963738,338.89582140247967,0
1355.6198847321152,24664.178,18.861498,92279,664.0260006927402,338.90358470509005,0
1355.621273598279,24661.611,18.86063,92280,664.0251423371435,338.89954816682655,0
1355.622662464502,24625.0,18.851524,92281,664.0195417334469,338.89222690275886,0
1355.6240513306661,24635.172,18.853224,92282,664.0289800558404,338.9052944346498,0
1355.6254401968308,24588.682,18.843536,92283,664.0323539163877,338.89767742172364,0
1355.6268290630528,24619.15,18.855005,92284,664.0231938871153,338.8992039348585,0
1355.628217929217,24616.854,18.849703,92285,664.0191398367439,338.90874861624104,0
1355.62960679544,24606.152,18.850012,92286,664.0456705861338,338.89973315474447,0
1355.6309956616624,24602.533,18.838974,92287,664.0211401928156,338.89783434100957,0
1355.632384527827,24648.848,18.855783,92288,664.0338318736456,338.90527191617224,0
1355.633773394049,24614.209,18.854124,92289,664.0270208251895,338.89835235751093,0
1355.6351622602133,24635.688,18.853361,92290,664.0236999481982,338.90580741116975,0
1355.6365511264362,24646.738,18.86071,92291,664.0275813725133,338.89298038574526,0
1355.6379399926582,24610.99,18.850569,92292,664.0256377014068,338.9033915265631,0
1355.6393288588224,24658.357,18.862259,92293,664.0278548991494,338.9004547771364,0
1355.6407177250444,24616.855,18.848892,92294,664.0233143728426,338.89703389100066,0
1355.6421065912668,24614.828,18.846024,92295,664.0261150534574,338.901512264696,0
1355.6434954574897,24623.34,18.848614,92296,664.0378981965761,338.89628121937466,0
1355.6448843237126,24594.127,18.840918,92297,664.0193924034575,338.9116016647216,0
1355.6462731899346,24625.932,18.843773,92298,664.0338615469835,338.89619022089084,0
1355.6476620560989,24662.646,18.86493,92299,664.0242810370253,338.90640955646717,0
1355.6490509223208,24649.877,18.855835,92300,664.0211637670384,338.8925305212716,0
1355.6504397885437,24607.666,18.860458,92301,664.0342889642185,338.9064679692505,0
1355.6518286547666,24605.44,18.84325,92302,664.0312040639296,338.91004310733075,0
1355.653217520989,24624.273,18.855864,92303,664.0240030920186,338.8925767541047,0
1355.654606387211,24621.797,18.84691,92304,664.0262319309904,338.89676608518414,0
1355.6559952534335,24650.547,18.859318,92305,664.0263502066244,338.911792092784,0
1355.6573841197146,24626.6,18.861023,92306,664.0149755177954,338.8827556976193,0
1355.6587729859368,24599.816,18.848557,92307,664.0420768928677,338.90900925464337,0
1355.6601618521584,24612.816,18.84234,92308,664.0276212966693,338.90806521426856,0
1355.6615507183815,24649.18,18.852951,92309,664.018228646441,338.8982797403165,0
1355.6629395846044,24617.145,18.853642,92310,664.0311894039304,338.8957526912611,0
1355.6643284508273,24614.822,18.855314,92311,664.0224516721494,338.89838296377906,0
1355.6657173171075,24620.502,18.844604,92312,664.02726333493,338.9030018048243,0
1355.667106183329,24593.81,18.84235,92313,664.0323505612713,338.90581888800995,0
1355.668495049552,24599.674,18.858807,92314,664.0218783824059,338.8964925265738,0
1355.669883915833,24633.844,18.85467,92315,664.0252552398101,338.90198291879875,0
1355.671272782056,24624.787,18.857788,92316,664.0298447543496,338.9032614700766,0
1355.6726616483365,24591.943,18.848558,92317,664.0255537137763,338.90259152557866,0
1355.674050514558,24608.57,18.84812,92318,664.0282815146127,338.88864364618445,0
1355.675439380781,24633.639,18.855953,92319,664.0224059309994,338.90014387548916,0
1355.676828247062,24622.682,18.853973,92320,664.0263166807131,338.90074730695375,0
1355.6782171132836,24614.17,18.84472,92321,664.0306810415977,338.9060478083822,0
1355.6796059795638,24603.36,18.84293,92322,664.0178558579665,338.88657049866146,0
1355.680994845845,24644.023,18.851257,92323,664.0249210070774,338.90452403368954,0
1355.6823837120678,24623.732,18.854105,92324,664.0288797986323,338.89918667311525,0
1355.683772578349,24626.965,18.857506,92325,664.0286962945705,338.9006624246922,0
1355.6851614445704,24656.229,18.860655,92326,664.0230390612155,338.8962083429328,0
1355.686550310851,24609.285,18.848469,92327,664.0285387146188,338.8952480139125,0
1355.6879391771322,24640.39,18.856705,92328,664.0246073144331,338.90482723082965,0
1355.6893280434133,24629.424,18.847826,92329,664.0204490562278,338.8991015016671,0
1355.6907169096362,24636.201,18.851803,92330,664.0305529264399,338.8996183750518,0
1355.692105775916,24657.219,18.865099,92331,664.0273875643699,338.89668983413264,0
1355.6934946421966,24662.51,18.867956,92332,664.0248854478234,338.90313388924045,0
1355.6948835084777,24619.037,18.859024,92333,664.0291629403375,338.90660851738494,0
1355.6962723747579,24608.83,18.856903,92334,664.0289522523395,338.8960596567904,0
1355.6976612410385,24645.432,18.865688,92335,664.0219110576222,338.8971708477331,0
1355.6990501073187,24590.35,18.841707,92336,664.0213727311613,338.89846370690196,0
1355.7004389735998,24608.588,18.85611,92337,664.0346927301631,338.90468822970655,0
1355.701827839881,24631.418,18.85734,92338,664.0173798047633,338.8926663544819,0
1355.7032167061616,24635.588,18.853218,92339,664.0338250709169,338.90769098551004,0
1355.7046055724418,24669.19,18.859358,92340,664.0184394532426,338.8926882043992,0
1355.7059944387224,24590.441,18.848,92341,664.0393139026144,338.9124448518466,0
1355.7073833050035,24637.621,18.85328,92342,664.0295252476086,338.89835341624956,0
1355.7087721712846,24634.006,18.85088,92343,664.0150303058616,338.8912318217256,0
1355.7101610375648,24638.168,18.853802,92344,664.0270799055874,338.90446610256527,0
1355.7115499038455,24645.73,18.857271,92345,664.0271393981161,338.899884816755,0
1355.7129387701839,24608.648,18.845821,92346,664.0185927040906,338.897971034965,0
1355.7143276364645,24591.838,18.852612,92347,664.031263292161,338.9021341766969,0
1355.7157165027456,24645.83,18.86011,92348,664.0288658560437,338.9051424832404,0
1355.7171053690258,24612.152,18.84743,92349,664.0224349206967,338.88336057878576,0
1355.7184942353647,24649.99,18.863548,92350,664.0252555692754,338.905912497621,0
1355.7198831016458,24606.877,18.843777,92351,664.0233816278131,338.9004503895279,0
1355.7212719679264,24601.484,18.84767,92352,664.0279543904381,338.90277999626295,0
1355.7226608342658,24625.988,18.848448,92353,664.0300861332702,338.89739473073973,0
1355.724049700546,24643.021,18.85952,92354,664.02059508186,338.90537187425576,0
1355.7254385668848,24643.145,18.853352,92355,664.0309680032457,338.8946592363261,0
1355.726827433166,24629.154,18.848335,92356,664.0256727233744,338.9020880934269,0
1355.7282162995043,24596.82,18.84488,92357,664.0244446603322,338.89327492543634,0
1355.7296051657854,24629.5,18.851086,92358,664.0261942383013,338.89857367551684,0
1355.7309940321243,24630.736,18.84708,92359,664.0215408659797,338.9001679643824,0
1355.732382898404,24636.443,18.859816,92360,664.0327372450124,338.8964736587303,0
